symbol,date,broker,buy_qty,buy_amount,sell_qty,sell_amount,net_amount,total_turnover,dominance_ratio,dominant_flag,market_phase,strong_accumulation,circular_flag,cluster_flag
NABBC,2024-11-21,1.0,200.0,209300.0,0.0,0.0,209300.0,2378517.2,0.08799600019709758,False,Neutral,False,False,True
NABBC,2024-11-21,4.0,66.0,69082.2,0.0,0.0,69082.2,2378517.2,0.029044229741117696,False,Neutral,False,False,True
NABBC,2024-11-21,6.0,0.0,0.0,50.0,52300.0,-52300.0,2378517.2,-0.021988489299131407,False,Neutral,False,False,True
NABBC,2024-11-21,7.0,100.0,104650.0,0.0,0.0,104650.0,2378517.2,0.04399800009854879,False,Neutral,False,False,True
NABBC,2024-11-21,14.0,220.0,227480.0,0.0,0.0,227480.0,2378517.2,0.09563941770107863,False,Neutral,False,False,True
NABBC,2024-11-21,21.0,1000.0,1037300.0,0.0,0.0,1037300.0,2378517.2,0.4361120449328682,True,Neutral,False,False,True
NABBC,2024-11-21,34.0,0.0,0.0,466.0,487762.2,-487762.2,2378517.2,-0.20506986453577042,False,Neutral,False,False,False
NABBC,2024-11-21,35.0,0.0,0.0,1000.0,1037300.0,-1037300.0,2378517.2,-0.4361120449328682,True,Neutral,False,False,False
NABBC,2024-11-21,56.0,200.0,207400.0,0.0,0.0,207400.0,2378517.2,0.08719718318623047,False,Neutral,False,False,False
NABBC,2024-11-21,58.0,0.0,0.0,220.0,227480.0,-227480.0,2378517.2,-0.09563941770107863,False,Neutral,False,False,True
NABBC,2024-11-21,66.0,500.0,523305.0,0.0,0.0,523305.0,2378517.2,0.2200131241430585,False,Neutral,False,False,True
NABBC,2024-11-21,77.0,0.0,0.0,550.0,573675.0,-573675.0,2378517.2,-0.24119018353115124,False,Neutral,False,False,False
NABBC,2024-11-25,1.0,80.0,80320.0,0.0,0.0,80320.0,7924740.0,0.010135348289029041,False,Neutral,False,False,True
NABBC,2024-11-25,6.0,770.0,758450.0,0.0,0.0,758450.0,7924740.0,0.09570660993294418,False,Neutral,False,False,True
NABBC,2024-11-25,10.0,200.0,198800.0,0.0,0.0,198800.0,7924740.0,0.025085996512188413,False,Neutral,False,False,True
NABBC,2024-11-25,14.0,0.0,0.0,200.0,199400.0,-199400.0,7924740.0,-0.02516170877530367,False,Neutral,False,False,True
NABBC,2024-11-25,17.0,400.0,397800.0,0.0,0.0,397800.0,7924740.0,0.05019723044541524,False,Neutral,False,False,True
NABBC,2024-11-25,26.0,10.0,9900.0,0.0,0.0,9900.0,7924740.0,0.001249252341401737,False,Neutral,False,False,True
NABBC,2024-11-25,28.0,2620.0,2610640.0,440.0,439020.0,2171620.0,7924740.0,0.2740304413772565,True,Neutral,False,False,True
NABBC,2024-11-25,33.0,50.0,49250.0,1620.0,1614640.0,-1565390.0,7924740.0,-0.197532032596653,False,Neutral,False,False,True
NABBC,2024-11-25,42.0,1020.0,1014560.0,0.0,0.0,1014560.0,7924740.0,0.12802438944369152,False,Neutral,False,False,True
NABBC,2024-11-25,43.0,0.0,0.0,1560.0,1497600.0,-1497600.0,7924740.0,-0.18897780873568093,False,Neutral,False,False,False
NABBC,2024-11-25,45.0,0.0,0.0,100.0,100300.0,-100300.0,7924740.0,-0.01265656665076709,False,Neutral,False,False,False
NABBC,2024-11-25,47.0,100.0,98500.0,0.0,0.0,98500.0,7924740.0,0.01242942986142132,False,Neutral,False,False,True
NABBC,2024-11-25,48.0,100.0,100300.0,20.0,19960.0,80340.0,7924740.0,0.010137872031132882,False,Neutral,False,False,True
NABBC,2024-11-25,54.0,20.0,20000.0,0.0,0.0,20000.0,7924740.0,0.002523742103841893,False,Neutral,False,False,True
NABBC,2024-11-25,55.0,100.0,99000.0,250.0,247500.0,-148500.0,7924740.0,-0.01873878512102605,False,Neutral,False,True,True
NABBC,2024-11-25,56.0,0.0,0.0,2740.0,2719420.0,-2719420.0,7924740.0,-0.343155737601486,True,Neutral,False,False,False
NABBC,2024-11-25,57.0,0.0,0.0,280.0,279200.0,-279200.0,7924740.0,-0.03523143976963282,False,Neutral,False,False,False
NABBC,2024-11-25,58.0,60.0,59400.0,0.0,0.0,59400.0,7924740.0,0.007495514048410421,False,Neutral,False,False,True
NABBC,2024-11-25,65.0,40.0,39400.0,820.0,807700.0,-768300.0,7924740.0,-0.0969495529190863,False,Neutral,False,False,True
NABBC,2024-11-25,69.0,700.0,690020.0,0.0,0.0,690020.0,7924740.0,0.08707162632464914,False,Neutral,False,False,True
NABBC,2024-11-25,80.0,200.0,200800.0,0.0,0.0,200800.0,7924740.0,0.0253383707225726,False,Neutral,False,False,True
NABBC,2024-11-25,96.0,1560.0,1497600.0,0.0,0.0,1497600.0,7924740.0,0.18897780873568093,False,Neutral,False,False,True
NABIL,2024-11-21,1.0,0.0,0.0,430.0,238463.0,-238463.0,5533296.6,-0.04309600898675846,False,Neutral,False,False,True
NABIL,2024-11-21,5.0,0.0,0.0,1308.0,723379.8,-723379.8,5533296.6,-0.13073215702913885,False,Neutral,False,False,True
NABIL,2024-11-21,7.0,50.0,27729.0,0.0,0.0,27729.0,5533296.6,0.005011298328016611,False,Neutral,False,False,True
NABIL,2024-11-21,10.0,30.0,16647.0,0.0,0.0,16647.0,5533296.6,0.003008513948086571,False,Neutral,False,False,True
NABIL,2024-11-21,13.0,206.0,114169.0,0.0,0.0,114169.0,5533296.6,0.02063308878110745,False,Neutral,False,False,True
NABIL,2024-11-21,16.0,3200.0,1775360.0,0.0,0.0,1775360.0,5533296.6,0.32085032275334746,True,Neutral,False,False,True
NABIL,2024-11-21,21.0,180.0,99900.0,0.0,0.0,99900.0,5533296.6,0.01805433672216306,False,Neutral,False,False,True
NABIL,2024-11-21,22.0,100.0,55490.0,0.0,0.0,55490.0,5533296.6,0.010028379826955237,False,Neutral,False,False,True
NABIL,2024-11-21,28.0,730.0,403690.0,0.0,0.0,403690.0,5533296.6,0.07295650842212217,False,Neutral,False,False,True
NABIL,2024-11-21,29.0,0.0,0.0,3003.0,1663662.0,-1663662.0,5533296.6,-0.3006638032018743,True,Neutral,False,False,True
NABIL,2024-11-21,32.0,3161.0,1751194.0,0.0,0.0,1751194.0,5533296.6,0.3164829443626789,True,Neutral,False,False,True
NABIL,2024-11-21,33.0,0.0,0.0,99.0,54945.0,-54945.0,5533296.6,-0.009929885197189682,False,Neutral,False,False,False
NABIL,2024-11-21,34.0,20.0,11062.0,272.0,150699.6,-139637.6,5533296.6,-0.025235878373120288,False,Neutral,False,False,True
NABIL,2024-11-21,35.0,40.0,22158.0,0.0,0.0,22158.0,5533296.6,0.004004484415312203,False,Neutral,False,False,True
NABIL,2024-11-21,39.0,96.0,53193.6,0.0,0.0,53193.6,5533296.6,0.009613365023664194,False,Neutral,False,False,True
NABIL,2024-11-21,40.0,30.0,16610.0,0.0,0.0,16610.0,5533296.6,0.0030018271567079924,False,Neutral,False,False,True
NABIL,2024-11-21,42.0,0.0,0.0,118.0,65431.0,-65431.0,5533296.6,-0.011824958018697209,False,Neutral,False,False,True
NABIL,2024-11-21,44.0,0.0,0.0,3977.0,2206458.5,-2206458.5,5533296.6,-0.39876020743222046,True,Neutral,False,False,True
NABIL,2024-11-21,45.0,618.0,341909.8,20.0,11060.0,330849.8,5533296.6,0.05979252946606911,False,Neutral,False,False,True
NABIL,2024-11-21,46.0,0.0,0.0,22.0,12168.2,-12168.2,5533296.6,-0.00219908688791416,False,Neutral,False,False,False
NABIL,2024-11-21,50.0,22.0,12168.2,0.0,0.0,12168.2,5533296.6,0.00219908688791416,False,Neutral,False,False,True
NABIL,2024-11-21,51.0,200.0,110960.0,20.0,11062.0,99898.0,5533296.6,0.018053975273980435,False,Neutral,False,False,True
NABIL,2024-11-21,52.0,0.0,0.0,239.0,132645.0,-132645.0,5533296.6,-0.023972147092205395,False,Neutral,False,False,True
NABIL,2024-11-21,53.0,800.0,443720.0,0.0,0.0,443720.0,5533296.6,0.08019089379737931,False,Neutral,False,False,True
NABIL,2024-11-21,54.0,100.0,55500.0,0.0,0.0,55500.0,5533296.6,0.010030187067868367,False,Neutral,False,False,True
NABIL,2024-11-21,58.0,60.0,33296.0,35.0,19421.5,13874.5,5533296.6,0.0025074564049214353,False,Neutral,False,False,True
NABIL,2024-11-21,65.0,0.0,0.0,440.0,243901.0,-243901.0,5533296.6,-0.04407878659531824,False,Neutral,False,False,True
NABIL,2024-11-21,70.0,200.0,110980.0,0.0,0.0,110980.0,5533296.6,0.020056759653910475,False,Neutral,False,False,True
NABIL,2024-11-21,77.0,140.0,77560.0,0.0,0.0,77560.0,5533296.6,0.014016960522231902,False,Neutral,False,False,True
NABIL,2024-11-25,1.0,1551.0,846996.0,187.0,102457.3,744538.7,11455505.1,0.06499396521590305,False,Markdown,False,True,True
NABIL,2024-11-25,4.0,0.0,0.0,300.0,164100.0,-164100.0,11455505.1,-0.014324990348963312,False,Markdown,False,False,False
NABIL,2024-11-25,5.0,20.0,10920.0,0.0,0.0,10920.0,11455505.1,0.0009532534711193136,False,Markdown,False,False,True
NABIL,2024-11-25,6.0,240.0,131290.0,96.0,52498.0,78792.0,11455505.1,0.006878090430076278,False,Markdown,False,True,True
NABIL,2024-11-25,7.0,413.0,225911.0,0.0,0.0,225911.0,11455505.1,0.019720736713739494,False,Markdown,False,False,True
NABIL,2024-11-25,11.0,300.0,164100.0,0.0,0.0,164100.0,11455505.1,0.014324990348963312,False,Markdown,False,False,True
NABIL,2024-11-25,13.0,400.0,218800.0,0.0,0.0,218800.0,11455505.1,0.019099987131951084,False,Markdown,False,False,True
NABIL,2024-11-25,14.0,220.0,120124.0,4.0,2184.0,117940.0,11455505.1,0.010295486665184235,False,Markdown,False,True,True
NABIL,2024-11-25,16.0,80.0,43718.0,0.0,0.0,43718.0,11455505.1,0.003816331066885912,False,Markdown,False,False,True
NABIL,2024-11-25,17.0,400.0,218420.0,846.0,462914.8,-244494.8,11455505.1,-0.021342996041265785,False,Markdown,False,True,True
NABIL,2024-11-25,19.0,150.0,81930.0,0.0,0.0,81930.0,11455505.1,0.007152019861612213,False,Markdown,False,False,True
NABIL,2024-11-25,21.0,60.0,32812.0,0.0,0.0,32812.0,11455505.1,0.002864299715601366,False,Markdown,False,False,True
NABIL,2024-11-25,22.0,227.0,123992.0,0.0,0.0,123992.0,11455505.1,0.010823791610899811,False,Markdown,False,False,True
NABIL,2024-11-25,26.0,66.0,36055.8,40.0,21860.0,14195.800000000003,11455505.1,0.0012392120536003255,False,Markdown,False,True,True
NABIL,2024-11-25,28.0,0.0,0.0,753.0,411891.0,-411891.0,11455505.1,-0.035955725775897916,False,Markdown,False,False,True
NABIL,2024-11-25,29.0,200.0,109280.0,228.0,124510.8,-15230.800000000003,11455505.1,-0.0013295616270992715,False,Markdown,False,True,True
NABIL,2024-11-25,32.0,220.0,120320.0,0.0,0.0,120320.0,11455505.1,0.010503247037094855,False,Markdown,False,False,True
NABIL,2024-11-25,33.0,0.0,0.0,75.0,41025.0,-41025.0,11455505.1,-0.003581247587240828,False,Markdown,False,False,False
NABIL,2024-11-25,34.0,250.0,136680.0,100.0,54707.5,81972.5,11455505.1,0.007155729868253474,False,Markdown,False,True,True
NABIL,2024-11-25,35.0,1065.0,581760.3,0.0,0.0,581760.3,11455505.1,0.050784342979341875,False,Markdown,False,False,True
NABIL,2024-11-25,36.0,0.0,0.0,940.0,513804.0,-513804.0,11455505.1,-0.044852147113094126,False,Markdown,False,False,False
NABIL,2024-11-25,37.0,160.0,87502.0,0.0,0.0,87502.0,11455505.1,0.007638423555850017,False,Markdown,False,False,True
NABIL,2024-11-25,38.0,1218.0,665549.8,540.0,295470.0,370079.80000000005,11455505.1,0.032305847430507455,False,Markdown,False,True,True
NABIL,2024-11-25,39.0,362.0,198014.0,148.0,80956.0,117058.0,11455505.1,0.01021849311559383,False,Markdown,False,True,True
NABIL,2024-11-25,40.0,100.0,54630.0,0.0,0.0,54630.0,11455505.1,0.004768886183813929,False,Markdown,False,False,True
NABIL,2024-11-25,41.0,1047.0,571903.0,0.0,0.0,571903.0,11455505.1,0.049923857133108866,False,Markdown,False,False,True
NABIL,2024-11-25,42.0,2172.0,1187366.4,2567.0,1402694.1,-215327.7000000002,11455505.1,-0.018796875224646376,False,Markdown,False,True,True
NABIL,2024-11-25,43.0,0.0,0.0,20.0,10940.0,-10940.0,11455505.1,-0.0009549993565975542,False,Markdown,False,False,False
NABIL,2024-11-25,44.0,138.0,75430.8,100.0,54700.0,20730.800000000003,11455505.1,0.0018096801336154095,False,Markdown,False,True,True
NABIL,2024-11-25,45.0,1501.0,820796.3,1725.0,942946.2000000001,-122149.90000000002,11455505.1,-0.010662986828926472,False,Markdown,False,True,True
NABIL,2024-11-25,47.0,0.0,0.0,816.0,446234.8,-446234.8,11455505.1,-0.03895374286027772,False,Markdown,False,False,False
NABIL,2024-11-25,48.0,718.0,392910.0,61.0,33379.2,359530.8,11455505.1,0.031384980135009496,False,Markdown,False,True,True
NABIL,2024-11-25,49.0,74.0,40441.0,1820.0,994851.6,-954410.6,11455505.1,-0.08331458034094018,False,Markdown,False,True,True
NABIL,2024-11-25,50.0,0.0,0.0,200.0,109302.0,-109302.0,11455505.1,-0.009541438727132163,False,Markdown,False,False,True
NABIL,2024-11-25,51.0,4.0,2184.0,1182.0,646554.0,-644370.0,11455505.1,-0.056249811280691585,False,Markdown,False,True,True
NABIL,2024-11-25,52.0,386.0,211073.2,470.0,257090.0,-46016.79999999999,11455505.1,-0.004017003143754874,False,Markdown,False,True,True
NABIL,2024-11-25,53.0,0.0,0.0,200.0,109500.0,-109500.0,11455505.1,-0.009558722993366743,False,Markdown,False,False,True
NABIL,2024-11-25,54.0,20.0,10940.0,0.0,0.0,10940.0,11455505.1,0.0009549993565975542,False,Markdown,False,False,True
NABIL,2024-11-25,55.0,320.0,175180.0,0.0,0.0,175180.0,11455505.1,0.015292210903908551,False,Markdown,False,False,True
NABIL,2024-11-25,56.0,0.0,0.0,120.0,65736.0,-65736.0,11455505.1,-0.005738376389880879,False,Markdown,False,False,False
NABIL,2024-11-25,57.0,514.0,280848.0,356.0,194642.4,86205.6,11455505.1,0.007525255259150468,False,Markdown,False,True,True
NABIL,2024-11-25,58.0,2331.0,1274872.7,100.0,54620.0,1220252.7,11455505.1,0.10652107343568813,False,Markdown,False,True,True
NABIL,2024-11-25,59.0,200.0,109200.0,1000.0,547600.0,-438400.0,11455505.1,-0.038269809683031786,False,Markdown,False,False,True
NABIL,2024-11-25,62.0,430.0,235180.0,0.0,0.0,235180.0,11455505.1,0.020529867338630055,False,Markdown,False,False,True
NABIL,2024-11-25,65.0,154.0,84351.2,0.0,0.0,84351.2,11455505.1,0.007363376757608008,False,Markdown,False,False,True
NABIL,2024-11-25,66.0,2000.0,1092000.0,4823.0,2633416.4,-1541416.4,11455505.1,-0.1345568254340876,False,Markdown,False,True,True
NABIL,2024-11-25,67.0,0.0,0.0,60.0,32820.0,-32820.0,11455505.1,-0.0028649980697926626,False,Markdown,False,False,False
NABIL,2024-11-25,77.0,166.0,90735.6,0.0,0.0,90735.6,11455505.1,0.007920698319971942,False,Markdown,False,False,True
NABIL,2024-11-25,84.0,60.0,32766.0,0.0,0.0,32766.0,11455505.1,0.0028602841790014133,False,Markdown,False,False,True
NABIL,2024-11-25,87.0,20.0,10922.0,90.0,49230.0,-38308.0,11455505.1,-0.003344069045021856,False,Markdown,False,True,True
NABIL,2024-11-25,95.0,0.0,0.0,990.0,540870.0,-540870.0,11455505.1,-0.047214853930796996,False,Markdown,False,False,False
NABIL,2024-11-25,100.0,1000.0,547600.0,0.0,0.0,547600.0,11455505.1,0.04780234439422492,False,Markdown,False,False,True
NADEP,2024-11-21,11.0,0.0,0.0,50.0,49225.0,-49225.0,364471.0,-0.13505875638939724,False,Neutral,False,False,False
NADEP,2024-11-21,28.0,0.0,0.0,20.0,19690.0,-19690.0,364471.0,-0.05402350255575889,False,Neutral,False,False,True
NADEP,2024-11-21,45.0,200.0,197060.0,0.0,0.0,197060.0,364471.0,0.5406740179602767,True,Neutral,False,False,True
NADEP,2024-11-21,49.0,50.0,49250.0,0.0,0.0,49250.0,364471.0,0.1351273489523172,False,Neutral,False,False,True
NADEP,2024-11-21,50.0,0.0,0.0,100.0,98500.0,-98500.0,364471.0,-0.2702546979046344,True,Neutral,False,False,True
NADEP,2024-11-21,52.0,120.0,118161.0,0.0,0.0,118161.0,364471.0,0.32419863308740615,True,Neutral,False,False,True
NADEP,2024-11-21,57.0,0.0,0.0,50.0,49250.0,-49250.0,364471.0,-0.1351273489523172,False,Neutral,False,False,False
NADEP,2024-11-21,61.0,0.0,0.0,150.0,147806.0,-147806.0,364471.0,-0.40553569419789226,True,Neutral,False,False,False
NADEP,2024-11-25,5.0,186.0,182280.0,0.0,0.0,182280.0,6111014.2,0.029828109383218254,False,Markdown,False,False,True
NADEP,2024-11-25,6.0,100.0,97550.0,0.0,0.0,97550.0,6111014.2,0.01596298041657308,False,Markdown,False,False,True
NADEP,2024-11-25,7.0,0.0,0.0,20.0,19700.0,-19700.0,6111014.2,-0.0032236874854586327,False,Markdown,False,False,False
NADEP,2024-11-25,14.0,100.0,98030.0,0.0,0.0,98030.0,6111014.2,0.016041527116726385,False,Markdown,False,False,True
NADEP,2024-11-25,19.0,40.0,39204.0,0.0,0.0,39204.0,6111014.2,0.006415301735021332,False,Markdown,False,False,True
NADEP,2024-11-25,28.0,1186.0,1159400.0,0.0,0.0,1159400.0,6111014.2,0.18972300866196645,False,Markdown,False,False,True
NADEP,2024-11-25,32.0,0.0,0.0,60.0,59700.0,-59700.0,6111014.2,-0.009769245831567533,False,Markdown,False,False,False
NADEP,2024-11-25,34.0,0.0,0.0,1402.0,1400598.0,-1400598.0,6111014.2,-0.2291923982110858,False,Markdown,False,False,False
NADEP,2024-11-25,35.0,50.0,48750.0,50.0,49950.0,-1200.0,6111014.2,-0.00019636675038326698,False,Markdown,False,False,True
NADEP,2024-11-25,41.0,0.0,0.0,90.0,89760.0,-89760.0,6111014.2,-0.01468823292866837,False,Markdown,False,False,False
NADEP,2024-11-25,43.0,0.0,0.0,20.0,20040.0,-20040.0,6111014.2,-0.0032793247314005587,False,Markdown,False,False,False
NADEP,2024-11-25,45.0,68.0,66640.0,0.0,0.0,66640.0,6111014.2,0.010904900204617426,False,Markdown,False,False,True
NADEP,2024-11-25,49.0,20.0,19624.0,0.0,0.0,19624.0,6111014.2,0.003211250924601026,False,Markdown,False,False,True
NADEP,2024-11-25,50.0,400.0,391705.0,50.0,50300.0,341405.0,6111014.2,0.05586715867883272,False,Markdown,False,True,True
NADEP,2024-11-25,51.0,10.0,9940.0,1000.0,980058.0,-970118.0,6111014.2,-0.15874909929026182,False,Markdown,False,False,True
NADEP,2024-11-25,52.0,0.0,0.0,3078.0,3015360.2,-3015360.2,6111014.2,-0.49343040309086506,True,Markdown,False,False,True
NADEP,2024-11-25,58.0,0.0,0.0,200.0,199800.0,-199800.0,6111014.2,-0.032695063938813954,False,Markdown,False,False,False
NADEP,2024-11-25,61.0,0.0,0.0,200.0,199800.0,-199800.0,6111014.2,-0.032695063938813954,False,Markdown,False,False,False
NADEP,2024-11-25,65.0,2060.0,2058207.2,0.0,0.0,2058207.2,6111014.2,0.3368028828995357,True,Markdown,False,False,True
NADEP,2024-11-25,66.0,1376.0,1354564.0,26.0,25948.0,1328616.0,6111014.2,0.21741333868934554,False,Markdown,False,False,True
NADEP,2024-11-25,75.0,600.0,585120.0,0.0,0.0,585120.0,6111014.2,0.09574842748688098,False,Markdown,False,False,True
NBF2,2024-11-21,5.0,9600.0,92448.0,0.0,0.0,92448.0,304378.0,0.3037276018634724,True,Neutral,False,False,True
NBF2,2024-11-21,13.0,6000.0,57780.0,0.0,0.0,57780.0,304378.0,0.18982975116467024,False,Neutral,False,False,True
NBF2,2024-11-21,34.0,6000.0,57850.0,0.0,0.0,57850.0,304378.0,0.19005972836407362,False,Neutral,False,False,True
NBF2,2024-11-21,43.0,10000.0,96300.0,0.0,0.0,96300.0,304378.0,0.3163829186077837,True,Neutral,False,False,True
NBF2,2024-11-21,47.0,0.0,0.0,30600.0,294748.0,-294748.0,304378.0,-0.9683617081392216,True,Neutral,False,False,False
NBF2,2024-11-21,57.0,0.0,0.0,1000.0,9630.0,-9630.0,304378.0,-0.03163829186077837,False,Neutral,False,False,False
NBF2,2024-11-25,45.0,200.0,1904.0,0.0,0.0,1904.0,3824.0,0.497907949790795,True,Neutral,False,False,True
NBF2,2024-11-25,58.0,200.0,1920.0,0.0,0.0,1920.0,3824.0,0.502092050209205,True,Neutral,False,False,True
NBF2,2024-11-25,75.0,0.0,0.0,200.0,1904.0,-1904.0,3824.0,-0.497907949790795,True,Neutral,False,False,False
NBF2,2024-11-25,76.0,0.0,0.0,200.0,1920.0,-1920.0,3824.0,-0.502092050209205,True,Neutral,False,False,False
NBF3,2024-11-21,3.0,620.0,5902.4,0.0,0.0,5902.4,1046795.4,0.005638542164017915,False,Neutral,False,False,True
NBF3,2024-11-21,5.0,19600.0,185416.0,0.0,0.0,185416.0,1046795.4,0.17712725906132182,False,Neutral,False,False,True
NBF3,2024-11-21,13.0,0.0,0.0,200.0,1892.0,-1892.0,1046795.4,-0.0018074210108298145,False,Neutral,False,False,False
NBF3,2024-11-21,17.0,0.0,0.0,81400.0,769811.0,-769811.0,1046795.4,-0.7353977673191915,True,Neutral,False,False,False
NBF3,2024-11-21,19.0,10000.0,94600.0,3600.0,34200.0,60400.0,1046795.4,0.05769990964805539,False,Neutral,False,False,True
NBF3,2024-11-21,26.0,0.0,0.0,400.0,3792.0,-3792.0,1046795.4,-0.0036224843937984444,False,Neutral,False,False,False
NBF3,2024-11-21,32.0,0.0,0.0,4000.0,37800.0,-37800.0,1046795.4,-0.036110208355902215,False,Neutral,False,False,False
NBF3,2024-11-21,33.0,40680.0,385309.0,0.0,0.0,385309.0,1046795.4,0.36808434580434723,True,Neutral,False,False,True
NBF3,2024-11-21,42.0,0.0,0.0,620.0,5902.4,-5902.4,1046795.4,-0.005638542164017915,False,Neutral,False,False,True
NBF3,2024-11-21,47.0,4600.0,43684.0,0.0,0.0,43684.0,1046795.4,0.04173117306400086,False,Neutral,False,False,True
NBF3,2024-11-21,54.0,0.0,0.0,20000.0,189598.0,-189598.0,1046795.4,-0.1811223090968875,False,Neutral,False,False,False
NBF3,2024-11-21,57.0,1000.0,9450.0,0.0,0.0,9450.0,1046795.4,0.009027552088975554,False,Neutral,False,False,True
NBF3,2024-11-21,67.0,34120.0,322434.0,0.0,0.0,322434.0,1046795.4,0.30802007727584585,True,Neutral,False,False,True
NBF3,2024-11-21,74.0,0.0,0.0,400.0,3800.0,-3800.0,1046795.4,-0.0036301267659372594,False,Neutral,False,False,False
NBF3,2024-11-25,4.0,1200.0,11246.0,0.0,0.0,11246.0,61792.0,0.1819976696012429,False,Markdown,False,False,True
NBF3,2024-11-25,5.0,4400.0,41184.0,0.0,0.0,41184.0,61792.0,0.6664940445365096,True,Markdown,False,False,True
NBF3,2024-11-25,25.0,0.0,0.0,4000.0,37446.0,-37446.0,61792.0,-0.6060007767995857,True,Markdown,False,False,False
NBF3,2024-11-25,42.0,1000.0,9362.0,0.0,0.0,9362.0,61792.0,0.15150828586224754,False,Markdown,False,False,True
NBF3,2024-11-25,47.0,0.0,0.0,200.0,1874.0,-1874.0,61792.0,-0.03032755049197307,False,Markdown,False,False,True
NBF3,2024-11-25,49.0,0.0,0.0,2000.0,18730.0,-18730.0,61792.0,-0.3031136716727084,True,Markdown,False,False,False
NBF3,2024-11-25,58.0,0.0,0.0,400.0,3742.0,-3742.0,61792.0,-0.06055800103573278,False,Markdown,False,False,False
NBL,2024-11-21,4.0,0.0,0.0,242.0,67435.6,-67435.6,3567481.4,-0.018902859591643565,False,Neutral,False,False,True
NBL,2024-11-21,6.0,440.0,122760.0,0.0,0.0,122760.0,3567481.4,0.03441083112584693,False,Neutral,False,False,True
NBL,2024-11-21,7.0,40.0,11200.0,0.0,0.0,11200.0,3567481.4,0.0031394697671023597,False,Neutral,False,False,True
NBL,2024-11-21,14.0,931.0,259749.0,400.0,111600.0,148149.0,3567481.4,0.0415276166541471,False,Neutral,False,False,False
NBL,2024-11-21,17.0,216.0,60229.6,1240.0,345092.0,-284862.4,3567481.4,-0.07984972255216244,False,Neutral,False,False,True
NBL,2024-11-21,19.0,800.0,222640.0,0.0,0.0,222640.0,3567481.4,0.06240817401318476,False,Neutral,False,False,True
NBL,2024-11-21,21.0,100.0,27900.0,0.0,0.0,27900.0,3567481.4,0.007820643437692485,False,Neutral,False,False,True
NBL,2024-11-21,32.0,0.0,0.0,100.0,27900.0,-27900.0,3567481.4,-0.007820643437692485,False,Neutral,False,False,True
NBL,2024-11-21,34.0,98.0,27302.8,100.0,27850.0,-547.2000000000007,3567481.4,-0.0001533855229070012,False,Neutral,False,False,True
NBL,2024-11-21,35.0,0.0,0.0,1000.0,280000.0,-280000.0,3567481.4,-0.07848674417755899,False,Neutral,False,False,False
NBL,2024-11-21,36.0,0.0,0.0,1046.0,292880.0,-292880.0,3567481.4,-0.08209713440972671,False,Neutral,False,False,True
NBL,2024-11-21,38.0,100.0,27900.0,931.0,259749.0,-231849.0,3567481.4,-0.06498954696722456,False,Neutral,False,False,True
NBL,2024-11-21,41.0,0.0,0.0,312.0,87360.0,-87360.0,3567481.4,-0.024487864183398406,False,Neutral,False,False,True
NBL,2024-11-21,43.0,144.0,40132.8,0.0,0.0,40132.8,3567481.4,0.011249617166889785,False,Neutral,False,False,True
NBL,2024-11-21,45.0,200.0,55800.0,1920.0,539440.0,-483640.0,3567481.4,-0.1355690319786951,False,Neutral,False,False,True
NBL,2024-11-21,47.0,100.0,27850.0,0.0,0.0,27850.0,3567481.4,0.007806627947660779,False,Neutral,False,False,True
NBL,2024-11-21,48.0,0.0,0.0,2000.0,556906.8,-556906.8,3567481.4,-0.1561064340797965,False,Neutral,False,False,False
NBL,2024-11-21,49.0,0.0,0.0,20.0,5568.0,-5568.0,3567481.4,-0.0015607649699308874,False,Neutral,False,False,False
NBL,2024-11-21,58.0,0.0,0.0,3140.0,882000.0,-882000.0,3567481.4,-0.24723324415931083,False,Neutral,False,False,True
NBL,2024-11-21,65.0,7298.0,2048120.0,0.0,0.0,2048120.0,3567481.4,0.5741081088747934,True,Neutral,False,False,True
NBL,2024-11-21,72.0,1484.0,413097.2,0.0,0.0,413097.2,3567481.4,0.11579519377452116,False,Neutral,False,False,True
NBL,2024-11-21,74.0,0.0,0.0,300.0,83700.0,-83700.0,3567481.4,-0.023461930313077455,False,Neutral,False,False,False
NBL,2024-11-21,75.0,800.0,222800.0,0.0,0.0,222800.0,3567481.4,0.06245302358128623,False,Neutral,False,False,True
NBL,2024-11-25,4.0,80.0,22400.0,20.0,5580.0,16820.0,3885060.8,0.004329404574569335,False,Neutral,False,False,True
NBL,2024-11-25,6.0,0.0,0.0,400.0,111600.0,-111600.0,3885060.8,-0.028725419174907122,False,Neutral,False,False,True
NBL,2024-11-25,14.0,0.0,0.0,146.0,41026.0,-41026.0,3885060.8,-0.010559937697757524,False,Neutral,False,False,False
NBL,2024-11-25,16.0,4.0,1116.4,4.0,1116.4,0.0,3885060.8,0.0,False,Neutral,False,True,True
NBL,2024-11-25,17.0,554.0,154566.0,0.0,0.0,154566.0,3885060.8,0.039784705557246364,False,Neutral,False,False,True
NBL,2024-11-25,19.0,120.0,33480.0,594.0,166914.0,-133434.0,3885060.8,-0.03434540844251395,False,Neutral,False,False,True
NBL,2024-11-25,21.0,0.0,0.0,116.0,32480.0,-32480.0,3885060.8,-0.008360229523306303,False,Neutral,False,False,True
NBL,2024-11-25,26.0,0.0,0.0,5035.0,1409800.0,-1409800.0,3885060.8,-0.3628772038779934,True,Neutral,False,False,False
